id,uid,name,shortname,longtitude,latitude,nhfrid,subcounty_uid,subcounty,district_uid,district,region,level,ownership,authority,status,facility_id,subcounty_id,district_id,region_id,licensed,address,contact_personemail,contact_personmobile,contact_personname,contact_persontitle,date_opened,bed_capacity,services,user_district_id,owner_id,createdAt,updatedAt
5766,sybDNCVijlG,Care Orthopedic Clinic,Care Orthopedic Clinic,,,8008028591903,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41212,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.805 +0300,2025-09-07 15:14:48.805 +0300
5767,YeZ4r5RuqZk,Dezoli Ortho Care Clinic,Dezoli Ortho Care Clinic,32.591774,0.249475,8008024600754,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41411,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.809 +0300,2025-09-07 15:14:48.809 +0300
5768,kmHZjBhKJEo,Dianah Joy Medical Clinic,Dianah Joy Medical Clinic HC II,32.603386,0.252587,8008025356008,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41823,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.812 +0300,2025-09-07 15:14:48.812 +0300
5769,QRueM6gGW4K,Ebenezer Community Health Centre II,Ebenezer Community HC II,32.599922,0.255729,8008027919174,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41825,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.816 +0300,2025-09-07 15:14:48.816 +0300
5770,qz33RgYgkLa,Family Care Clinic (Massajja),Family Care Clinic (Massajja) HC II,32.56596,0.270385,8008029645276,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,40768,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.819 +0300,2025-09-07 15:14:48.819 +0300
5771,aT0kHRzB9Co,Family Health Clinic (Masajja),Family Health Clinic (Masajja) HC II,32.578598,0.270972,8008023220362,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41645,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.822 +0300,2025-09-07 15:14:48.822 +0300
5772,cmznNw9rCGc,Family Ortho Clinic Entre,Family Ortho Clinic Entre II,,,8008026963730,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40771,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.825 +0300,2025-09-07 15:14:48.825 +0300
5773,qGOfTrxD1Ds,Ggangu Medical Health Centre II,Ggangu Medical Centre HC II,32.591156,0.241775,8008026234925,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41492,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.830 +0300,2025-09-07 15:14:48.830 +0300
5774,TV4m5ykT0G0,Gods Will Medical Clinic,Gods Will Medical Clinic,32.58851,0.26049,8008023298639,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,40915,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.835 +0300,2025-09-07 15:14:48.835 +0300
5775,YneHreQZJVV,Good Health Medical Clinic,Good Health Medical Clinic HC III,32.579082,0.269871,8008028857261,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,41270,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.838 +0300,2025-09-07 15:14:48.838 +0300
5776,NtBs2IfYztR,Green Medical Health Centre III,Green Medical Centre HC III,32.571766,0.26309,8008029373004,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,41370,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.842 +0300,2025-09-07 15:14:48.842 +0300
5777,RADTqtjvhVC,Holy Family Clinic (Masajja),Holy Family Clinic (Masajja) HC II,32.593063,0.236364,8008024686403,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41196,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.848 +0300,2025-09-07 15:14:48.848 +0300
5778,l12WVX1mLGY,Hope Medical Care,Hope Medical Care,,,8008024691385,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41769,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.852 +0300,2025-09-07 15:14:48.852 +0300
5779,A0KeWapELXA,Ht Medical Clinic,Ht Medical Clinic HC II,32.593555,0.258783,8008027659172,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41184,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.857 +0300,2025-09-07 15:14:48.857 +0300
5780,HUTu4enSK7E,Jordan Medical Centre (Masajja),Jordan Medical Centre (Masajja) HC II,32.593204,0.240287,8008025817609,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41050,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.862 +0300,2025-09-07 15:14:48.862 +0300
5781,fd7Q9jJt871,Joy Lubowa Medical Clinic,Joy Lubowa Medical Clinic,,,8008025412110,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41255,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.866 +0300,2025-09-07 15:14:48.866 +0300
5782,iC0PBy2JJ9b,Kasambira Health Clinic,Kasambira Health Clinic,,,8008027830424,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41088,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.871 +0300,2025-09-07 15:14:48.871 +0300
5783,Tgac9ZZzmhJ,Kibiri Health Centre III,Kibiri HC III,,,,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,GOV,MOH,Functional,41138,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.876 +0300,2025-09-07 15:14:48.876 +0300
5784,URiJPxAQMt2,Kibiri Medical Health Centre III,Kibiri Medical Centre HC III,32.594116,0.236003,8008021000144,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,40974,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.881 +0300,2025-09-07 15:14:48.881 +0300
5785,A8wuDLj3rrh,Kisakye Domicilliary Clinic,Kisakye Domicilliary Clinic HC III,,,8008021821830,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,40989,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.885 +0300,2025-09-07 15:14:48.885 +0300
5786,rSpfy4jD6lH,Kjk Health Centre II,Kjk Health Centre,,,8008024888634,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40929,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.890 +0300,2025-09-07 15:14:48.890 +0300
5787,kNuUQjakycb,Kuteesa General Clinic,Kuteesa General Clinic HC II,32.592552,0.249385,8008021138596,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41649,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.894 +0300,2025-09-07 15:14:48.894 +0300
5788,BZ5oNwnyju6,Let Thy Will Clinic,Let Thy Will Clinic HC II,,,8008024420683,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41146,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.899 +0300,2025-09-07 15:14:48.899 +0300
5789,AxiUAru5x46,Liberty Clinic (Massajja),Liberty Clinic (Massajja) HC II,32.59601,0.257557,8008029008543,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,40606,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.904 +0300,2025-09-07 15:14:48.904 +0300
5790,mJNMvPENTyq,Life Trust Clinic,Life Trust Clinic,32.582912,0.260638,8008029085890,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40842,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.908 +0300,2025-09-07 15:14:48.908 +0300
5791,b7AMH2eUgJJ,Lifeplus Medical Centre,Lifeplus Medical Centre,,,8008026124631,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41152,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.912 +0300,2025-09-07 15:14:48.912 +0300
5792,YcCOu3egHyJ,Masajja Dental Clinic,Masajja Dental Clinic,32.58158,0.268379,8008028838240,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41593,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.917 +0300,2025-09-07 15:14:48.917 +0300
5793,aZG2lfuAtrU,Masajja Kyabagu Health Centre III,Masajja Kyabagu HC III,32.58677,0.262886,8008024839412,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,41379,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.922 +0300,2025-09-07 15:14:48.922 +0300
5794,T0xNZTdfsmh,Masajja Nursing Home Health Centre III,Masajja Nursing Home HC III,32.581493,0.268452,8008029094598,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,41534,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.926 +0300,2025-09-07 15:14:48.926 +0300
5795,azacQo1iYbh,Mujjanjabi Domicilliary Clinic- Kikajjo Health Centre III,Mujjanjabi Domicilliary Clinic- Kikajjo HC III,,,8008024569199,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41070,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.931 +0300,2025-09-07 15:14:48.931 +0300
5796,A4pdFqJLCLN,Perusi Health Centre III,Perusi HC III,32.56524,0.270356,8008027173067,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,40654,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.935 +0300,2025-09-07 15:14:48.935 +0300
5797,u772aqCHn0K,Pharm Care Clinic,Pharm Care Clinic,32.566128,0.269973,8008023172279,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41694,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.939 +0300,2025-09-07 15:14:48.939 +0300
5798,Wv0A7XnUFP5,Senta Medicare Health Centre IV,Senta Medicare HC IV,32.566463,0.264629,8008026028624,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC IV,PFP,Private Authority,Non-Functional,40883,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.942 +0300,2025-09-07 15:14:48.942 +0300
5799,LllAHzEk2zk,St. Apolo Health Centre III,St. Apolo HC III,32.5703,0.267277,8008021437968,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PNFP,UPMB,Non-Functional,41512,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.947 +0300,2025-09-07 15:14:48.947 +0300
5800,CRjHpbknh9x,St. Paul Family Care Clinic,St. Paul Family Care Clinic HC II,32.59138,0.248089,8008022446731,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41358,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.950 +0300,2025-09-07 15:14:48.950 +0300
5801,QUF621XfmVr,St. Paul Medical Clinic,St. Paul Medical Clinic HC II,,,8008028355339,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40713,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.954 +0300,2025-09-07 15:14:48.954 +0300
5802,pvMhc7H31I2,Tripple B Medical Clinic,Tripple B Medical Clinic,32.599674,0.256822,8008027555814,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41732,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.957 +0300,2025-09-07 15:14:48.957 +0300
5803,eEPU4r4TFeV,Trust Medical Centre (Massajja),Trust Medical Centre (Massajja) HC II,,,8008025616905,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,40789,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.961 +0300,2025-09-07 15:14:48.961 +0300
5804,XLHLAtRCaIv,Tusubira Clinic and Maternity Home,Tusubira Clinic and Maternity Home,,,8008028781214,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,40642,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.964 +0300,2025-09-07 15:14:48.964 +0300
5805,pMbWcRf3ZsC,Victoria Medical Centre (Masajja),Victoria Medical Centre (Masajja) HC III,,,8008022225093,MmY9teDWcvb,Masajja Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41259,265,129,14,,,,,,,,,[],,1,2025-09-07 15:14:48.968 +0300,2025-09-07 15:14:48.968 +0300
5818,rjIpxD2fcZB,Busawamanze Health Centre III,Busawamanze HC III,32.43285,0.537923,8008022018691,JXMBQgVmU19,Masuliita Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC III,GOV,Local Government,Functional,40719,903,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.015 +0300,2025-09-07 15:14:49.015 +0300
5819,FqWVV6B3ZmB,Kyengeza Health Centre II,Kyengeza HC II,32.320034,0.497075,8008029723927,JXMBQgVmU19,Masuliita Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,Local Government,Functional,41609,903,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.019 +0300,2025-09-07 15:14:49.019 +0300
5820,MvR4FQy2B3N,Wakiso Kambugu Health Centre II,Wakiso Kambugu HC II,32.419388,0.52466,8008021369806,JXMBQgVmU19,Masuliita Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,Local Government,Functional,41738,903,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.022 +0300,2025-09-07 15:14:49.022 +0300
5821,Hw8k5zor4Yy,Kanzize - Kyondo Health Centre II,Kanzize - Kyondo HC II,32.360096,0.556795,8008026140564,KDXoiPpllM7,Masulita Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,Local Government,Functional,41802,690,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.026 +0300,2025-09-07 15:14:49.026 +0300
5822,BzFOI8BjIMz,Kiziba Catholic/Kiziba St. Ulrika Health Centre III,Kiziba Catholic/Kiziba St. Ulrika HC III,32.36711,0.504822,8008027019343,KDXoiPpllM7,Masulita Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PNFP,UCMB,Functional,41576,690,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.029 +0300,2025-09-07 15:14:49.029 +0300
5823,gCobOTnUj2H,Kiziba Health Centre III,Kiziba HC III,32.367027,0.506539,8008024854403,KDXoiPpllM7,Masulita Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,GOV,Local Government,Functional,41163,690,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.032 +0300,2025-09-07 15:14:49.032 +0300
5824,KKGQeLdmpeT,Lugungudde Health Centre II,Lugungudde HC II,32.3435,0.53486,8008027418132,KDXoiPpllM7,Masulita Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,Local Government,Functional,41263,690,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.036 +0300,2025-09-07 15:14:49.036 +0300
5941,kQeei91EB4G,Act Now Clinic,Act Now Clinic HC II,32.455914,0.458866,8008027635044,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41135,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.456 +0300,2025-09-07 15:14:49.456 +0300
5942,lAyJuyzL2Oj,Bulondo Health Centre III,Bulondo HC III,32.432053,0.460116,8008023444473,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC III,GOV,Local Government,Functional,40601,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.460 +0300,2025-09-07 15:14:49.460 +0300
5943,tdbMP9y1wyF,Faith Health Care Health Centre III,Faith Health Care Centre HC III,32.410248,0.461504,8008024755022,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,41581,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.463 +0300,2025-09-07 15:14:49.463 +0300
5944,sDpwzg8daPO,Kifad Medical Clinic,Kifad Medical Clinic HC II,32.47614,0.418118,8008023006247,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41725,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.467 +0300,2025-09-07 15:14:49.467 +0300
5945,PPycqcd3beA,Kwagala Medical Clinic (Mende),Kwagala Medical Clinic (Mende) HC II,32.465572,0.408849,8008022332760,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41503,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.470 +0300,2025-09-07 15:14:49.470 +0300
5946,e6jFDlEXatp,Maama Thereza Domicilliary Clinic,Maama Thereza Domicilliary Clinic HC III,32.448025,0.428476,8008021552856,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,41310,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.475 +0300,2025-09-07 15:14:49.475 +0300
5947,UkAhDd9JpYl,Mende Health Centre III,Mende HC III,32.450127,0.476474,8008027127278,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC III,GOV,Local Government,Functional,40666,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.479 +0300,2025-09-07 15:14:49.479 +0300
5948,DK60F8xwSEx,Mercy Medical Health Centre III,Mercy Medical Centre HC III,,,8008025563909,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,UPMB,Functional,41229,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.483 +0300,2025-09-07 15:14:49.483 +0300
5949,q7F5ospusPo,Nusha Medical Health Centre III,Nusha Medical Centre HC III,32.39146,0.423207,8008028736340,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41707,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.486 +0300,2025-09-07 15:14:49.486 +0300
5950,O47np90Wlxj,Show Mercy Medical Clinic,Show Mercy Medical Clinic HC II,32.418045,0.436074,8008024393503,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,UPMB,Non-Functional,40658,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.489 +0300,2025-09-07 15:14:49.489 +0300
5951,glATi6zJti7,St. Paul Medical CentreKakunyu Health Centre II,St. Paul Medical Centre Kakunyu HC II,32.461937,0.420943,8008024334698,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,40996,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.492 +0300,2025-09-07 15:14:49.492 +0300
5952,aV1BxN0b2cm,Wakiso Banda Health Centre II,Wakiso Banda HC II,32.476753,0.432527,8008025107881,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,Local Government,Functional,41796,250,129,14,,,,,,,,,[],,1,2025-09-07 15:14:49.496 +0300,2025-09-07 15:14:49.496 +0300
3062,Ol3Jup78Um5,Wagagai Health Centre IV,Wagagai HC IV,32.51252,0.060582,8008023459896,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC IV,PFP,Private Authority,Non-Functional,41598,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.645 +0300,2025-09-07 15:14:37.645 +0300
3061,T4UpllkCrdM,St. Mark Domiciliary Clinic,St. Mark Domiciliary Clinic HC III,,,8008028041512,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,41467,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.642 +0300,2025-09-07 15:14:37.642 +0300
3060,gj5hXGqziSc,St. Luke Nkumba Health Centre II,St. Luke Nkumba HC II,32.517033,0.069975,8008027315767,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PNFP,Private Authority,Non-Functional,40653,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.639 +0300,2025-09-07 15:14:37.639 +0300
3059,yLsKrAKzrCy,Sos Children Village Health Centre II,Sos Children Village HC II,32.49492,0.088035,8008026167209,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PNFP,Private Authority,Non-Functional,40979,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.636 +0300,2025-09-07 15:14:37.636 +0300
3058,tpplojWOLjk,Quest Medical Care,Quest Medical Care,,,,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,40861,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.632 +0300,2025-09-07 15:14:37.632 +0300
3057,O2R9fAl8Qsx,Persevere Domiciliary Clinic,Persevere Domiciliary Clinic HC III,32.495575,0.090951,8008028313709,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41354,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.629 +0300,2025-09-07 15:14:37.629 +0300
3056,rkmq7MkfncZ,Pal Medical Clinic,Pal Medical Clinic HC II,,,8008022125366,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41316,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.625 +0300,2025-09-07 15:14:37.625 +0300
3055,JJeGYPlY54H,New Hope Health Care Clinic,New Hope Health Care Clinic HC II,32.432034,0.220822,8008023742431,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,40991,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.620 +0300,2025-09-07 15:14:37.620 +0300
3054,NnCBsNdKT4X,Nalugala Health Centre II,Nalugala HC II,32.553883,0.081001,8008022422654,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,Local Government,Functional,41763,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.617 +0300,2025-09-07 15:14:37.617 +0300
3053,CXvyI1jYjPB,Nakintu Medical Health Centre II,Nakintu Medical Centre HC II,,,8008022883554,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40616,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.613 +0300,2025-09-07 15:14:37.613 +0300
3052,lWqNeOfmurK,Mwebaza Clinic,Mwebaza Clinic HC II,,,8008025969433,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,40644,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.608 +0300,2025-09-07 15:14:37.608 +0300
3051,UfyI6Dcu3BJ,Mirembe Medical Care Clinic,Mirembe Medical Care Clinic HC III,32.539066,0.139717,8008022292521,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41731,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.604 +0300,2025-09-07 15:14:37.604 +0300
3050,TKNtVm6cztc,Mimach Medical Clinic,Mimach Medical Clinic HC II,,,8008024113195,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40674,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.601 +0300,2025-09-07 15:14:37.601 +0300
3049,mgOQH1jMP9m,M&M Medical Clinic,M&M Medical Clinic HC II,32.549118,0.0839,8008025761743,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40635,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.598 +0300,2025-09-07 15:14:37.598 +0300
3048,A5ai2sIyoNL,Kwagala Doctor Clinic,Kwagala Doctor Clinic,,,,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41498,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.594 +0300,2025-09-07 15:14:37.594 +0300
3047,idF5Y57Ula8,Kitala Prisons Health Centre II,Kitala Prison HC II,,,8008027607334,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,UPS,Functional,41662,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.591 +0300,2025-09-07 15:14:37.591 +0300
3046,ZppfQ4q1PFg,Kitala Health Centre II,Kitala HC II,32.52188,0.111475,8008022186764,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,Local Government,Functional,41013,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.588 +0300,2025-09-07 15:14:37.588 +0300
3045,qLLYEE7sCnd,Kisubi Hospital,Kisubi Hospital,32.5364,0.122003,8008021165860,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,General Hospital,PNFP,UCMB,Non-Functional,40935,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.586 +0300,2025-09-07 15:14:37.586 +0300
