id,name,code,parent_id,level_id,createdAt,updatedAt
42428,MBH Maternity Centre HC III,,1206,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42429,Kasese Police HC II,,930,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42430,Mantoroba HC II,,1162,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42431,Bunoga HC III,,1009,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42432,Fort Portal Regional Referral Hospital,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42433,Butungama HC III,,1160,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42434,Katooke Clinic Centre HC II,,2018,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42435,Kyenjojo Police HC II,,1811,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42436,Shash HC II,,2030,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42437,Nsorro HC II,,704,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42438,Butiiti HC III,,483,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42439,Kasessenge HC II,,1090,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42440,Kiko-James Finlays Clinic HC III,,1382,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42441,Kanara HC III,,732,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42442,Muhindi HC II,,1388,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42443,Buhaghura HC III,,1606,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42444,Gertrude Memorial Community Health Centre HC II,,1291,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42445,Kyondo (Bundibugyo) HC III,,2045,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42446,Kyambogho SDA Clinic HC III,,1206,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42447,Kyendangara Medical Centre,,1108,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42448,Mubuku Prison HC II,,309,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42449,Kiziba (Kamwenge) HC II,,339,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42450,Kyambogho Clinic HC III,,1206,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42451,Rwaitengya HC II,,1966,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42452,Kigoro/Kasika HC II,,1606,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42453,Ntenungi HC II,,227,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42454,Kabatunda HC III,,1309,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42455,Nyankwanzi HC III,,1414,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42456,St. Klaus HC III,,701,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42457,Bwesumbu HC II,,1710,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42458,Bond Together Medical Centre HC II,,333,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42459,Migamba HC II,,1980,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42460,Ebenezer SDA HC III,,1133,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42461,Andre Medical Centre HC II,,1599,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42462,Rwangara HC III,,1369,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42463,Sweswe ADRA HC II,,2059,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42464,Bundibugyo Hospital,,368,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42465,Mitandi HC III,,950,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42466,Kakasi COU HC III,,1424,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42467,Kyanya SDA HC II,,914,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42468,Kamwenge HC III,,1086,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42469,MK International Hospital,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42470,Alpine Clinic HC II,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42471,Butunduzi HC III,,182,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42472,Kyempango HC III,,227,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42473,Hiima Uci HC IV,,1786,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42474,Ageteraine Nursing Home HC II,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42475,Kimulikidongo HC II,,1086,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42476,Bundimulangya HC II,,974,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42477,Ahumuza Winnie Consultants Clinic,,1672,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42478,Kabingo (Munkunyu) HC III,,1720,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42479,Stella Maris Ntoroko HC III,,1350,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42480,Kamwenge Medical Clinic HC II,,1086,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42481,God's  Will Clinic HC II,,442,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42482,Botanic Medical Clinic,,1170,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42483,Kamwenge Medical Centre,,1917,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42484,Kirembe HC II,,930,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42485,Bamwe Clinic,,1380,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42486,Bupomboli HC III,,1329,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42487,Kicheche Prison HC II,,847,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42488,Kakoni HC II,,2059,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42489,Villa Maria (Kaihura) HC II,,466,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42490,Bundibugyo Police HC II,,368,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42491,Buthale HC II,,1355,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42492,St. Luke Medical Centre,,1743,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42493,Great Lakes Hospital,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42494,Isule HC III,,1689,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42495,Kyankaramata HC III,,1800,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42496,Kataraka HC IV,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42497,Ruhangire HC II,,253,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42498,Kakinga HC III,,1601,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42499,Kakasi HC II,,1424,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42500,Ntonwa HC II,,988,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42501,Bwethe HC II,,467,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42502,Unity Clinic HC II,,2030,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42503,Kasule HC III,,1298,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42504,Kakuka HC III,,837,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42505,Kibirizi HC II,,1960,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42506,Kyempara HC II,,569,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42507,St. Edwards (Kyenjojo) HC II,,1581,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42508,Rambia HC III,,950,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42509,Bubukwanga Prison HC II,,2044,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42510,Kinyabwamba HC III,,511,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42511,Kihembo SDA HC II,,1615,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42512,Kibito Prisons Clinic,,1384,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42513,Kigambo HC III,,1856,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42514,Kibiri HC II,,1265,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42515,Rwagimba HC III,,180,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42516,Kibiito HC IV,,1384,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42517,Rubingo HC III,,1615,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42518,Marie Stopes Uganda Fort Portal HC II,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42519,Hope Again Medical Centre HC III,,466,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42520,Kabarole COU Hospital,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42521,St. Elizabeth HC III,,637,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42522,Ntoroko Medical Centre HC III,,491,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42523,Buhanda (Bundibugyo) HC III,,1229,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42524,St. Peters Medical Centre,,1811,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42525,Kabughabugha HC II,,637,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42526,Kasese Community Health Center HC III,,930,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42527,Butama HC III,,1700,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42528,Buhuhira HC II,,962,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42529,Hima HC III,,1786,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42530,Kasika HC II,,1606,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42531,Mali-Mali Medical Centre HC III,,1763,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42532,Mukathi HC III,,1689,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42533,Kicwamba HC III,,1798,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42534,Kiko HC III,,871,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42535,Kigoyera HC II,,355,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42536,Mbale HC III,,588,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42537,Mubuku Clinic HC II,,930,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42538,Mbunga HC II,,543,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42539,Kilembe Mines Hospital,,665,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42540,Virika Hospital,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42541,Buhathiro HC II,,981,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42542,Kayenje HC II,,1436,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42543,Mahyoro HC III,,1166,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42544,Integreted Medical Services Kasese,,930,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42545,Women's Mission HC II,,1720,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42546,Kasulenge HC II,,564,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42547,Kyondo HC III,,467,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42548,Lyakahungu Medical Centre HC III,,1380,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42549,Mpara HC IV,,1910,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42550,Biguli HC III,,1114,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42551,Nyangorongo HC II,,1689,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42552,Kiyagara HC II,,1672,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42553,Mt. Rwenzori MC HC III (Central Division),,930,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42554,Kyenjojo Hospital,,1811,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42555,Kitembe HC II,,1307,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42556,Kigumba Tea Factory HC II,,315,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42557,Kasaba Medical Centre Clinic,,595,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42558,Kitswamba HC III,,300,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42559,Kamwenge Prison HC II,,339,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42560,YAWE HC II,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42561,The Potters Clinic HC II,,1811,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42562,St. Mary Beatrace Medical Centre,,1857,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42563,Nightingale HC II,,1384,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42564,Angels Care HC II,,2059,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42565,Elite Medical Centre,,712,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42566,Itambabiniga HC II,,2059,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42567,Kabende HC III,,1090,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42568,St. Adolf HC II,,483,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42569,Bunyandiko HC II,,1513,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42570,Bukangama HC III,,1858,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42571,Katebwa Monument Site HC III,,1638,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42572,Kasenyi HC II,,1452,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42573,Bumbeka Baptist Medical Centre HC III,,1206,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42574,Rwebisengo HC IV,,820,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42575,Kihyo HC II,,511,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42576,Lillah Muslim HC II,,1794,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42577,Ngombe Orthodox HC II,,1769,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42578,Bulyambwa HC II,,1436,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42579,Kinyamaseke HC III,,1757,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42580,Kisomoro HC III,,1961,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42581,Atyenda HC II,,1467,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42582,Dzaipi HC III,,1215,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42583,Inde HC III,,1834,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42584,Masjid Noor HC III,,1268,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42585,Nyariegi HC II,,1204,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42586,Gwere HC II,,789,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42587,Arua Imaging and Medical Centre,,1268,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42588,Akworo HC III,,587,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42589,St. Jude Uleppi HC II,,927,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42590,Palorinya Health Post,,468,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42591,Ramogi HC II,,906,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42592,Apo HC III,,373,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42593,Wandi HC III,,1878,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42594,Ogua HC II,,1535,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42595,Idiwa HC III,,468,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42596,Bolomoni Health Centre HC III,,1431,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42597,Ragem HC II,,1598,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42598,Besia HC III,,1240,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42599,Oluko Solidale HC III,,656,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42600,Lobule Prison Clinic,,1845,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42601,Midigo HC IV,,1818,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42602,Yumbe HC IV,,261,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42603,Ori HC II,,1918,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42604,Eria HC III,,905,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42605,Andelizu HC II,,388,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42606,Aya HC III,,1918,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42607,Burua HCII,,1535,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42608,Kuluba HC III,,1161,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42609,Igamara Health Centre HC III,,1431,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42610,Kituna HC II,,587,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42611,Victoria Clinic (Arua) HC II,,1268,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42612,Kawuanzeti Health Centre III,,1624,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42613,Kumuyo HC II,,1535,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42614,Ofua (Ofua) HC III,,1853,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42615,Kerwa HC III,,764,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42616,Pagirinya 2 HC III,,1215,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42617,Ajugopi HC II,,1215,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42618,Pagwata HC II,,1863,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42619,Kango HC III,,1035,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42620,Maaji A HC II,,1637,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42621,Pakia HC III,,758,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42622,309 Brigade Military Moyo HC III,,905,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42623,Discovery Medical Center,,1613,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42624,Family Care Clinic (River) HC II,,1268,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42625,Arra HC II,,1277,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42626,Zoka HC II,,2026,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42627,Giligili Prison HC II,,656,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42628,Nebbi Prison HC II,,266,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42629,Pioneer Hospital,,1268,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42630,Paidha HC III,,682,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42631,Apaa (Itirikwa) HC II,,2026,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42632,Ocia HC III,,1062,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42633,St. Josephs Maracha Hospital,,1486,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42634,Andelizu Medical Center HC II,,656,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42635,Pamitu HC II,,618,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42636,Wadelai HC III,,612,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42637,Gichara HC II,,1749,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42638,Reception HC II,,1656,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42639,Alwi HC III,,1204,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42640,Siripi HC III,,1656,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42641,Kalowang HC III,,266,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42642,Micu HC II,,656,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42643,Life Care Hospital,,1268,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42644,St. Assumpta HC III,,656,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42645,River Oli HC IV,,1268,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42646,Ndaapi HC II,,1062,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42647,Lomunga HC II,,1451,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42648,Tank79 HC II,,1656,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42649,Bondo Military HC III,,2014,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42650,Belle HC III,,468,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42651,Gbulukuatuni HC II,,393,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42652,Yoyo HC III,,750,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42653,59BN Military HC II,,1467,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42654,Moyo Mission HC IV,,905,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42655,Abongo HC II,,1024,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42656,Arra (Moyo) HC II,,1130,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42657,St. Lawrence Medical Centre,,656,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42658,Lobe HC II,,1110,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42659,Healthaid Clinic,,1268,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42660,Bileafe HC III,,388,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42661,Iyete Health Centre HC III,,1032,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42662,Chakulia HC III,,956,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42663,Ukusijoni HC III,,1637,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42664,Minia HC III,,1613,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42665,Koboko Police Barracks HC II,,1821,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42666,Bangatuti Health Centre HC III,,1385,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42667,Komgbe Health Centre HC III,,750,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42668,Cilio HC III,,1535,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
42669,Koro Health Centre HC III,,371,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
